Video_File,Frame,Timestamp,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,confidence,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Conf,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Conf,Left_Elbow_X,Left_Elbow_Y,Left_Elbow_Conf,Right_Elbow_X,Right_Elbow_Y,Right_Elbow_Conf,Left_Wrist_X,Left_Wrist_Y,Left_Wrist_Conf,Right_Wrist_X,Right_Wrist_Y,Right_Wrist_Conf,Left_Hip_X,Left_Hip_Y,Left_Hip_Conf,Right_Hip_X,Right_Hip_Y,Right_Hip_Conf,Left_Knee_X,Left_Knee_Y,Left_Knee_Conf,Right_Knee_X,Right_Knee_Y,Right_Knee_Conf,Left_Ankle_X,Left_Ankle_Y,Left_Ankle_Conf,Right_Ankle_X,Right_Ankle_Y,Right_Ankle_Conf,avg_keypoint_conf,weighted_centroid_x,weighted_centroid_y,highest_conf_keypoint,highest_conf_value,lowest_conf_keypoint,lowest_conf_value
squats_1.mp4,10,1.0,626,236,756,408,22360,0.876767098903656,720.6915283203125,280.26806640625,0.9922055602073669,659.2496948242188,279.8572998046875,0.9959496259689331,736.4471435546875,317.4170837402344,0.9586095213890076,650.1452026367188,318.01995849609375,0.9776386618614197,721.81494140625,313.4172058105469,0.9350088834762573,673.8355102539062,314.4676513671875,0.9554367065429688,708.828125,317.93994140625,0.9924502372741699,665.7567749023438,318.0047302246094,0.9947403073310852,728.0457763671875,330.27923583984375,0.9820103049278259,655.2178344726562,329.8580322265625,0.9857622385025024,725.0953979492188,387.1221923828125,0.9617366790771484,652.6656494140625,386.9757080078125,0.9676282405853271,0.9749314139286677,691.2789072244025,324.2643397599881,Right_Shoulder,0.9959496259689331,Left_Wrist,0.9350088834762573
squats_1.mp4,11,1.1,626,234,756,407,22490,0.8804634213447571,719.5294189453125,277.2850646972656,0.9926980137825012,659.6417846679688,277.1714782714844,0.9963339567184448,737.4208984375,313.23760986328125,0.960473358631134,649.10009765625,313.9095458984375,0.9799330234527588,730.3413696289062,316.7742614746094,0.93691486120224,669.190185546875,315.8401184082031,0.9588091969490051,707.39697265625,315.7706604003906,0.9937642812728882,665.8284912109375,315.87384033203125,0.9957517385482788,726.038330078125,327.4774475097656,0.9858025312423706,654.9216918945312,327.1114196777344,0.9890262484550476,723.0704956054688,385.8560791015625,0.97050940990448,650.901123046875,385.8748779296875,0.9754952192306519,0.9779593199491501,690.8849587517791,322.53239856691926,Right_Shoulder,0.9963339567184448,Left_Wrist,0.93691486120224
squats_1.mp4,12,1.2,627,215,754,407,24384,0.8961299657821655,723.840087890625,259.6690979003906,0.9881823658943176,658.115234375,261.31915283203125,0.9932030439376831,740.1422729492188,296.96795654296875,0.9557210206985474,646.7421875,300.60455322265625,0.9743581414222717,724.5234375,295.81158447265625,0.9325985908508301,666.6422729492188,300.6249694824219,0.9527575373649597,713.7485961914062,306.69183349609375,0.9930014610290527,668.7874145507812,307.7157897949219,0.9950180053710938,724.9615478515625,328.2012634277344,0.9828470945358276,654.7722778320312,329.1387023925781,0.9858304858207703,721.6790771484375,382.7242736816406,0.9588212370872498,653.195068359375,384.172607421875,0.9635155200958252,0.9729878753423691,691.242653511871,312.61522070280176,Right_Hip,0.9950180053710938,Left_Wrist,0.9325985908508301
squats_1.mp4,13,1.3,626,187,757,407,28820,0.894219696521759,721.151611328125,239.51043701171875,0.9921082854270935,658.8011474609375,240.42556762695312,0.9957084655761719,739.3153686523438,277.5860290527344,0.9606732130050659,642.0885009765625,279.85552978515625,0.9777944087982178,722.1249389648438,282.950927734375,0.9336786866188049,666.07421875,289.41070556640625,0.9529092907905579,708.1187133789062,300.9449462890625,0.9945862293243408,664.7294311523438,301.1441650390625,0.9960946440696716,727.2481079101562,317.34454345703125,0.9842557311058044,654.1001586914062,317.07373046875,0.9871730804443359,718.6119384765625,380.209228515625,0.9649878144264221,648.2305908203125,380.62213134765625,0.9698254466056824,0.9758162746826807,689.0381238204513,300.42925052262126,Right_Hip,0.9960946440696716,Left_Wrist,0.9336786866188049
squats_1.mp4,14,1.4,626,159,758,407,32736,0.8964266180992126,721.8875122070312,215.87989807128906,0.9925320744514465,659.5322875976562,217.48135375976562,0.9922865629196167,744.8425903320312,254.68350219726562,0.9690335988998413,642.4000244140625,256.7262268066406,0.9686875939369202,732.5669555664062,283.6160888671875,0.9461843967437744,661.48876953125,281.58563232421875,0.9467892646789551,710.2543334960938,278.2822570800781,0.9937707781791687,667.0213623046875,279.0369873046875,0.9934351444244385,725.4697875976562,318.23944091796875,0.9826582074165344,658.5639038085938,320.9149475097656,0.9831061959266663,723.31982421875,375.373779296875,0.9458856582641602,649.5748901367188,378.4227294921875,0.9480351209640503,0.9718670497337977,691.3870125490841,287.78782135581207,Left_Hip,0.9937707781791687,Left_Ankle,0.9458856582641602
squats_1.mp4,15,1.5,627,134,755,407,34944,0.8927912712097168,720.6975708007812,192.66952514648438,0.993119478225708,661.3692016601562,194.376708984375,0.9924864768981934,742.657470703125,236.10308837890625,0.9743903279304504,644.556640625,240.6397705078125,0.9726171493530273,740.5558471679688,278.79962158203125,0.9493599534034729,647.015380859375,278.3424072265625,0.9481741786003113,712.1214599609375,263.75408935546875,0.9956489205360413,670.6688232421875,264.52032470703125,0.9954959154129028,721.571044921875,311.9344482421875,0.9873633980751038,656.1040649414062,314.5499267578125,0.9873852729797363,724.3389892578125,373.945556640625,0.9576383233070374,649.6243896484375,378.6747131347656,0.9578009843826294,0.9759566982587179,690.9492212180393,276.8458665296282,Left_Hip,0.9956489205360413,Right_Wrist,0.9481741786003113
squats_1.mp4,16,1.6,625,116,760,405,39015,0.9110051393508911,721.6376342773438,180.42959594726562,0.9926982522010803,660.9874877929688,182.10447692871094,0.9957980513572693,742.0682373046875,225.55728149414062,0.9625858068466187,641.7592163085938,227.88706970214844,0.9820928573608398,750.8944091796875,271.8177185058594,0.9292871356010437,637.2640991210938,273.5841979980469,0.9598708748817444,710.690673828125,260.13787841796875,0.9957277774810791,669.09765625,261.12115478515625,0.9966557025909424,720.687744140625,317.3458251953125,0.9873433113098145,656.2365112304688,318.62786865234375,0.9908639788627625,725.7186889648438,376.3087158203125,0.9584335088729858,651.8461303710938,378.15643310546875,0.9672403931617737,0.9765498042106628,690.4413626417495,272.33068766299874,Right_Hip,0.9966557025909424,Left_Wrist,0.9292871356010437
squats_1.mp4,17,1.7,619,107,763,406,43056,0.9126802086830139,720.0813598632812,174.12368774414062,0.9927825927734375,661.7276000976562,174.9694366455078,0.9967605471611023,741.4361572265625,219.08457946777344,0.9611263275146484,641.0311889648438,220.13848876953125,0.9866781234741211,754.1400756835938,257.2926025390625,0.9288936257362366,632.892333984375,262.1057434082031,0.9686465263366699,708.7158813476562,259.02484130859375,0.9967567324638367,668.8565673828125,259.850341796875,0.9977540373802185,719.1568603515625,317.0731201171875,0.990902841091156,657.0751953125,318.29266357421875,0.9942041039466858,725.6202392578125,377.9888610839844,0.9701586961746216,650.411865234375,380.3431396484375,0.9782972931861877,0.9802467872699102,689.7118912763927,268.19900167354155,Right_Hip,0.9977540373802185,Left_Wrist,0.9288936257362366
squats_1.mp4,18,1.8,618,105,761,406,43043,0.9137327075004578,719.705322265625,173.01258850097656,0.9944977164268494,662.5327758789062,173.18150329589844,0.9960260391235352,739.607421875,215.11610412597656,0.9720859527587891,641.5072631835938,215.05575561523438,0.9821926951408386,751.2592163085938,249.2318115234375,0.945173978805542,632.5706787109375,251.26495361328125,0.9616366028785706,708.1801147460938,258.2998046875,0.9971495270729065,669.0908813476562,258.495849609375,0.9975066781044006,719.2969970703125,317.30963134765625,0.991729199886322,657.8634643554688,317.47088623046875,0.9933846592903137,725.077392578125,378.0981750488281,0.9711588621139526,651.2388305664062,379.6800231933594,0.975830614566803,0.981531043847402,689.6684761627615,265.338188424109,Right_Hip,0.9975066781044006,Left_Wrist,0.945173978805542
squats_1.mp4,19,1.9,618,105,758,406,42140,0.9132436513900757,719.7822265625,172.7551727294922,0.9948939085006714,661.95947265625,172.62384033203125,0.9956802129745483,739.3136596679688,216.0185089111328,0.974920392036438,641.5045776367188,215.3684844970703,0.9803299903869629,748.313720703125,251.19012451171875,0.9494801759719849,632.6329956054688,252.6727294921875,0.9587683081626892,708.5150146484375,257.616943359375,0.9972649812698364,668.9103393554688,257.5836181640625,0.9974163770675659,720.0127563476562,316.56573486328125,0.9920531511306763,657.6581420898438,316.628173828125,0.9931459426879883,725.2303466796875,377.46063232421875,0.9719182848930359,651.4819946289062,379.3480224609375,0.97533118724823,0.9817669093608856,689.5220065908933,265.2893988006709,Right_Hip,0.9974163770675659,Left_Wrist,0.9494801759719849
squats_1.mp4,20,2.0,621,106,757,406,40800,0.907795250415802,720.1798095703125,174.11907958984375,0.9944838881492615,660.72802734375,174.73826599121094,0.9955607652664185,739.5560302734375,218.64981079101562,0.9730226397514343,640.3659057617188,220.12890625,0.9800434112548828,747.9862060546875,259.3530578613281,0.9455824494361877,634.0487060546875,264.04925537109375,0.9572083353996277,709.247314453125,258.837890625,0.996884286403656,668.5371704101562,259.19451904296875,0.9971253275871277,720.328857421875,317.84344482421875,0.9905540347099304,655.8497924804688,318.33892822265625,0.9920095205307007,725.7872924804688,378.1372985839844,0.9666651487350464,650.2855834960938,380.25067138671875,0.9710231423377991,0.9800135791301727,689.2944433977635,268.3193840443928,Right_Hip,0.9971253275871277,Left_Wrist,0.9455824494361877
squats_1.mp4,21,2.1,625,110,753,406,37888,0.9078237414360046,720.7319946289062,176.2207489013672,0.9932799935340881,659.7786254882812,178.02597045898438,0.99534672498703,739.7615966796875,221.81790161132812,0.967473566532135,641.3787841796875,225.48793029785156,0.980097234249115,744.1072998046875,266.06494140625,0.9369000792503357,638.3269653320312,271.3565979003906,0.9567406177520752,711.0054321289062,259.5401611328125,0.9960333704948425,668.9589233398438,260.50677490234375,0.9966018199920654,722.2595825195312,316.72607421875,0.9878231287002563,655.3060913085938,318.3034973144531,0.9903920888900757,726.77685546875,375.85723876953125,0.958509087562561,650.573486328125,379.24017333984375,0.9654158353805542,0.9770511289437612,689.730172476305,270.3172379719375,Right_Hip,0.9966018199920654,Left_Wrist,0.9369000792503357
squats_1.mp4,22,2.2,625,128,754,407,35991,0.8984012603759766,721.56201171875,189.9181365966797,0.9964446425437927,656.3543701171875,192.29934692382812,0.9982752799987793,741.826416015625,232.47271728515625,0.9763597846031189,640.278564453125,235.44927978515625,0.9876865744590759,737.54150390625,269.68560791015625,0.9574470520019531,644.5980834960938,270.8509521484375,0.9711806774139404,711.1798095703125,267.4798278808594,0.9975290894508362,666.4982299804688,268.4876708984375,0.9983165264129639,726.9697875976562,313.8793029785156,0.9912917017936707,654.5549926757812,314.42474365234375,0.9930441975593567,724.318603515625,373.55596923828125,0.9759852886199951,646.6781616210938,374.924072265625,0.9795861840248108,0.9852622499068578,689.2346261972921,275.06097794247364,Right_Hip,0.9983165264129639,Left_Wrist,0.9574470520019531
squats_1.mp4,23,2.3,622,164,758,407,33048,0.8977513313293457,724.0021362304688,219.22950744628906,0.9961108565330505,653.043701171875,220.91921997070312,0.998213529586792,744.3243408203125,260.37066650390625,0.9692577719688416,634.7868041992188,263.07672119140625,0.9859921336174011,718.4165649414062,264.9117126464844,0.944934070110321,660.2753295898438,273.9305725097656,0.9662268757820129,711.9568481445312,290.8731384277344,0.9953768253326416,662.775146484375,291.2093811035156,0.9969565868377686,727.8250732421875,314.32568359375,0.9818986058235168,648.6913452148438,313.83331298828125,0.9862311482429504,720.9152221679688,380.97930908203125,0.9539474844932556,648.7367553710938,381.08819580078125,0.962084174156189,0.9781025052070618,687.8045728539887,289.1427780728004,Right_Shoulder,0.998213529586792,Left_Wrist,0.944934070110321
squats_1.mp4,24,2.4,623,193,756,408,28595,0.8922625184059143,717.7642822265625,247.66152954101562,0.9953536987304688,655.2068481445312,250.16064453125,0.9975433349609375,739.5205688476562,283.5748596191406,0.9651597738265991,638.2271728515625,289.6585388183594,0.9807723760604858,725.9191284179688,279.81378173828125,0.9383066892623901,660.2704467773438,290.07562255859375,0.9567126035690308,708.0963745117188,310.7269287109375,0.9928695559501648,664.019287109375,311.8962097167969,0.9949525594711304,727.4620971679688,320.4934997558594,0.9721618890762329,650.06396484375,321.2554931640625,0.9774463772773743,726.2792358398438,381.19482421875,0.9361392259597778,645.9171752929688,382.8211364746094,0.944923996925354,0.9710285067558289,688.0274503276437,305.2531668222276,Right_Shoulder,0.9975433349609375,Left_Ankle,0.9361392259597778
squats_1.mp4,25,2.5,623,218,753,407,24570,0.8933138847351074,716.4776000976562,265.9132385253906,0.9935623407363892,655.25634765625,270.1739196777344,0.9963648915290833,738.5437622070312,297.2600402832031,0.96364825963974,640.4960327148438,304.4342346191406,0.9795404672622681,737.0107421875,304.9826354980469,0.9383437037467957,652.6744995117188,308.0733947753906,0.9578456282615662,711.217041015625,318.67254638671875,0.9939456582069397,669.1650390625,321.00970458984375,0.995772659778595,725.8585815429688,330.8594055175781,0.9819093942642212,653.5781860351562,333.203369140625,0.9852731823921204,725.306884765625,383.944091796875,0.9589043259620667,646.4659423828125,387.3348083496094,0.9639701247215271,0.9757567197084427,689.1369490276422,318.5928412639194,Right_Shoulder,0.9963648915290833,Left_Wrist,0.9383437037467957
squats_1.mp4,26,2.6,622,228,752,408,23400,0.8846300840377808,713.6426391601562,277.4944763183594,0.9949289560317993,653.32763671875,278.88909912109375,0.99775630235672,735.0115356445312,313.47686767578125,0.9676620364189148,640.9898071289062,313.89715576171875,0.9868049621582031,729.9827270507812,313.8299255371094,0.9460775852203369,663.6915893554688,306.87200927734375,0.9702272415161133,703.352294921875,327.3677673339844,0.9945618510246277,661.5523681640625,328.31298828125,0.9965944886207581,725.7342529296875,327.0560302734375,0.9839606285095215,653.7393188476562,327.5874328613281,0.9886668920516968,723.81494140625,389.5166320800781,0.965551495552063,651.2755126953125,390.77764892578125,0.9731268286705017,0.9804932723442713,687.7590586858217,324.40565242632636,Right_Shoulder,0.99775630235672,Left_Wrist,0.9460775852203369
squats_1.mp4,27,2.7,623,220,752,407,24123,0.8897629976272583,715.2730102539062,266.4320373535156,0.9926313161849976,654.16259765625,271.16082763671875,0.9957629442214966,737.534912109375,299.6871032714844,0.963329553604126,643.5875244140625,306.29986572265625,0.9790228009223938,732.3966674804688,304.8248291015625,0.939422607421875,662.7943725585938,303.4428405761719,0.9582535624504089,711.4976196289062,316.9376525878906,0.9933263063430786,669.1605834960938,319.5265197753906,0.9953485131263733,724.7909545898438,329.057373046875,0.9801791906356812,652.0374755859375,331.66357421875,0.9839748740196228,725.0016479492188,382.93133544921875,0.9536349773406982,647.10888671875,386.6976013183594,0.9596336483955383,0.9745433578888575,689.4091715845237,317.94365409676436,Right_Shoulder,0.9957629442214966,Left_Wrist,0.939422607421875
squats_1.mp4,28,2.8,623,202,755,407,27060,0.8927409052848816,715.1023559570312,252.4189453125,0.995681643486023,654.9406127929688,253.742919921875,0.9969942569732666,736.802734375,287.4743347167969,0.9726870656013489,638.5247802734375,290.962890625,0.9755187630653381,724.4353637695312,285.1070251464844,0.9494032263755798,652.5735473632812,293.4334411621094,0.9493836760520935,706.531982421875,308.8489990234375,0.9932603240013123,664.6591796875,309.14044189453125,0.9944843649864197,722.171142578125,320.5613708496094,0.9757535457611084,649.578857421875,320.2478332519531,0.9766134023666382,725.4627075195312,383.03167724609375,0.9444596767425537,650.4641723632812,382.95306396484375,0.9453979730606079,0.9724698265393575,686.7232142490603,306.8291391506306,Right_Shoulder,0.9969942569732666,Left_Ankle,0.9444596767425537
squats_1.mp4,29,2.9,621,170,756,407,31995,0.8971467018127441,718.4080810546875,225.5670928955078,0.9961884617805481,651.5283203125,228.01931762695312,0.9980069994926453,740.6962890625,264.89910888671875,0.9723715782165527,636.74267578125,269.5355529785156,0.9841538071632385,721.6397094726562,267.8557434082031,0.9503564238548279,656.8899536132812,275.9015197753906,0.964042067527771,709.8798828125,293.31182861328125,0.9956289529800415,663.7717895507812,294.160400390625,0.9969423413276672,723.2711181640625,309.0546569824219,0.9855287671089172,648.4092407226562,309.19305419921875,0.9881445169448853,720.7876586914062,378.677734375,0.9657362103462219,649.1827392578125,379.369873046875,0.9701992869377136,0.9806082844734192,686.635198137286,291.04585146540353,Right_Shoulder,0.9980069994926453,Left_Wrist,0.9503564238548279
squats_1.mp4,30,3.0,623,137,753,407,35100,0.9002640247344971,720.0143432617188,201.56561279296875,0.9961394667625427,652.8321533203125,203.9927520751953,0.9979065656661987,740.302978515625,244.68673706054688,0.9750661253929138,636.1861572265625,246.31417846679688,0.9846376776695251,731.5692749023438,271.4459533691406,0.9545915722846985,647.0367431640625,269.3681335449219,0.9654569029808044,710.57861328125,275.5963134765625,0.9969285130500793,664.718017578125,276.53167724609375,0.9977905750274658,725.0593872070312,316.0255126953125,0.9894603490829468,651.4390869140625,316.3761291503906,0.9911110997200012,721.686767578125,374.27081298828125,0.9717546701431274,646.6636352539062,375.14129638671875,0.9749687910079956,0.9829843590656916,687.2340778759924,280.6955547418101,Right_Shoulder,0.9979065656661987,Left_Wrist,0.9545915722846985
squats_1.mp4,31,3.1,625,121,750,407,35750,0.893265962600708,717.8585815429688,184.64369201660156,0.996924102306366,656.1795654296875,186.48231506347656,0.9983924031257629,735.3338012695312,228.13314819335938,0.9804785847663879,639.4381103515625,229.4575958251953,0.9881488680839539,737.0390014648438,270.19488525390625,0.9638988971710205,636.9902954101562,269.8122863769531,0.9726365208625793,708.8978881835938,263.0302734375,0.997929573059082,666.7944946289062,263.5727844238281,0.9985363483428955,723.3274536132812,317.5821228027344,0.9924748539924622,653.9845581054688,317.4788818359375,0.9936436414718628,724.2936401367188,376.16302490234375,0.9780756831169128,645.33447265625,376.2522277832031,0.9805426597595215,0.9868068446715673,687.0441131058038,273.33271631146573,Right_Hip,0.9985363483428955,Left_Wrist,0.9638988971710205
squats_1.mp4,32,3.2,620,109,751,406,38907,0.9055595397949219,718.0106201171875,174.48048400878906,0.9931807518005371,658.8070678710938,175.92828369140625,0.9960169196128845,735.6538696289062,221.11557006835938,0.9654307961463928,639.1083984375,223.29959106445312,0.9830334782600403,743.19384765625,265.79803466796875,0.9332855939865112,631.9843139648438,269.63043212890625,0.9612160325050354,708.6466064453125,259.5603332519531,0.9962976574897766,667.8630981445312,260.44085693359375,0.9970934391021729,719.115234375,318.640625,0.9887387752532959,654.1029052734375,319.7527160644531,0.991828978061676,725.6597900390625,377.97296142578125,0.961938738822937,649.9024658203125,380.82061767578125,0.9699421525001526,0.9781669427951177,687.4251759095256,270.24833970940466,Right_Hip,0.9970934391021729,Left_Wrist,0.9332855939865112
